Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
4045.0,US-2017-139969,2018-05-21,9/11/2017,Standard Class,AJ-10945,Brian Stugart,Consumer,United States,Franklin,New York,43302.0,West,FUR-TA-10001857,Furniture,Chairs,"GE 4 Foot Flourescent Tube, 40 Watt",601.536,3.0,0.0,-4.5396
2750.0,CA-2014-168494,2018-05-22,11/8/2015,Standard Class,SR-20425,Lori Olson,Consumer,United States,Des Plaines,Oregon,92105.0,East,FUR-BO-10002545,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair,87.21,2.0,0.0,75.6624
2278.0,CA-2017-143245,2018-05-23,8/6/2016,Standard Class,ZD-21925,Aleksandra Gannaway,Consumer,United States,Oak Park,Pennsylvania,60089.0,West,FUR-BO-10001972,Furniture,Chairs,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",449.372,7.0,0.2,629.01
7244.0,CA-2016-116722,2018-05-24,6/9/2016,First Class,JS-15880,Susan MacKendrick,Consumer,United States,Phoenix,California,83201.0,South,FUR-CH-10003817,Furniture,Chairs,"Lifetime Advantage Folding Chairs, 4/Carton",120.666,4.0,0.2,9.8856
9360.0,CA-2014-104472,2018-05-25,6/19/2017,Same Day,KH-16360,Arthur Prichep,Consumer,United States,Chester,California,21044.0,East,FUR-CH-10004860,Furniture,Furnishings,"Howard Miller 16"" Diameter Gallery Wall Clock",1474.802,2.0,0.0,-4.497
147.0,CA-2015-168746,2018-05-26,12/3/2017,Standard Class,EA-14035,Stefania Perrino,Consumer,United States,Houston,Washington,60653.0,East,FUR-FU-10000010,Furniture,Chairs,24-Hour Round Wall Clock,1573.488,4.0,0.15,-1.7772
9920.0,CA-2016-130407,2018-05-27,12/29/2016,First Class,JM-15250,Duane Noonan,Home Office,United States,Parker,California,44105.0,South,FUR-FU-10000820,Furniture,Furnishings,"Executive Impressions 10"" Spectator Wall Clock",187.76,9.0,0.2,-22.098
6378.0,CA-2017-107244,2018-05-28,11/6/2017,Second Class,MB-17305,Janet Martin,Consumer,United States,Philadelphia,New York,94601.0,South,FUR-FU-10000308,Furniture,Bookcases,"Executive Impressions 14"" Two-Color Numerals Wall Clock",518.272,3.0,0.2,-24.189
4471.0,CA-2016-152156,2018-05-29,2/27/2017,Standard Class,MM-18055,Becky Castell,Corporate,United States,Medina,California,19140.0,East,FUR-FU-10003347,Furniture,Chairs,"Deflect-o EconoMat Nonstudded, No Bevel Mat",2573.82,3.0,0.2,17.4064
8350.0,CA-2014-109232,2018-05-30,7/5/2015,Standard Class,DM-13345,Cyra Reiten,Consumer,United States,Aurora,California,85301.0,Central,FUR-FU-10000448,Furniture,Chairs,"Bush Cubix Conference Tables, Fully Assembled",512.96,4.0,0.2,-103.9882
3960.0,CA-2015-104241,2018-05-31,3/25/2016,Second Class,DV-13045,Katherine Nockton,Consumer,United States,Lakewood,New York,90049.0,South,FUR-FU-10001918,Furniture,Chairs,"Bevis Round Conference Table Top, X-Base",844.116,2.0,0.0,15.5904
240.0,CA-2017-136539,2018-06-01,9/14/2016,Second Class,BB-11545,Sean O'Donnell,Consumer,United States,Modesto,Illinois,19120.0,East,FUR-BO-10002598,Furniture,Chairs,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",620.6145,5.0,0.32,2.4898
2788.0,CA-2015-144253,2018-06-02,11/10/2014,Standard Class,SW-20245,Deborah Brumfield,Consumer,United States,Roseville,Texas,47374.0,South,FUR-BO-10003966,Furniture,Furnishings,Nu-Dell Executive Frame,16.74,1.0,0.2,18.3276
981.0,CA-2017-143021,2018-06-03,1/2/2018,First Class,TP-21565,Jennifer Braxton,Consumer,United States,Houston,Arizona,90004.0,East,FUR-CH-10002602,Furniture,Chairs,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",42.6,2.0,0.15,-48.7839
953.0,CA-2017-163020,2018-06-04,11/10/2017,Standard Class,CJ-12010,George Bell,Consumer,United States,New York City,Pennsylvania,43055.0,South,FUR-FU-10004845,Furniture,Tables,Global Troy Executive Leather Low-Back Tilter,445.802,4.0,0.1,3.9294
1820.0,CA-2017-107125,2018-06-05,12/28/2016,Standard Class,EB-14170,Nancy Lomonaco,Consumer,United States,Detroit,California,78550.0,East,FUR-FU-10003096,Furniture,Bookcases,DAX Two-Tone Silver Metal Document Frame,2.328,2.0,0.0,259.5297
8346.0,CA-2017-134810,2018-06-06,10/26/2014,Second Class,SJ-20215,Lena Cacioppo,Home Office,United States,New York City,Colorado,93727.0,West,FUR-TA-10001039,Furniture,Chairs,"O'Sullivan Elevations Bookcase, Cherry Finish",476.8,6.0,0.0,52.3764
5080.0,CA-2016-124793,2018-06-07,10/9/2015,First Class,EG-13900,Ben Ferrer,Consumer,United States,Newark,Ohio,10009.0,Central,FUR-CH-10001394,Furniture,Furnishings,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",251.006,7.0,0.2,6.8992
5275.0,CA-2016-149314,2018-06-08,11/25/2014,Standard Class,DB-12910,John Lee,Consumer,United States,Huntsville,Minnesota,97477.0,West,FUR-BO-10001918,Furniture,Furnishings,Staple-based wall hangings,155.372,4.0,0.0,77.0352
2024.0,CA-2014-100916,2018-06-09,9/14/2016,First Class,CG-12520,Pierre Wener,Consumer,United States,Fresno,Illinois,48227.0,East,FUR-CH-10001394,Furniture,Furnishings,Safco Drafting Table,1282.41,2.0,0.0,-182.352
97.0,CA-2017-127782,2018-06-10,12/6/2017,Standard Class,BP-11155,Jill Fjeld,Consumer,United States,Baltimore,Illinois,98103.0,West,FUR-FU-10003601,Furniture,Furnishings,Global Low Back Tilter Chair,12.32,9.0,0.0,-52.196
3817.0,CA-2015-132465,2018-06-11,6/13/2017,First Class,LH-17020,Monica Federle,Home Office,United States,Knoxville,Texas,44105.0,West,FUR-CH-10002073,Furniture,Furnishings,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",99.918,3.0,0.0,25.875
8268.0,CA-2015-167745,2018-06-12,4/14/2016,Second Class,KH-16510,Damala Kotsonis,Consumer,United States,Peoria,California,20735.0,West,FUR-TA-10003473,Furniture,Bookcases,"Global Wood Trimmed Manager's Task Chair, Khaki",161.568,2.0,0.0,21.996
7665.0,CA-2016-144344,2018-06-13,9/21/2015,First Class,SW-20275,Sam Zeldin,Home Office,United States,Hampton,Texas,90045.0,West,FUR-CH-10000422,Furniture,Chairs,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",373.08,11.0,0.3,-105.3164
6102.0,CA-2017-153339,2018-06-14,7/3/2015,Standard Class,AJ-10795,Art Ferguson,Consumer,United States,Longmont,Colorado,11561.0,West,FUR-FU-10001979,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",241.332,1.0,0.2,199.2606
4905.0,CA-2015-126725,2018-06-15,9/19/2016,Standard Class,AS-10135,Keith Dawkins,Corporate,United States,Apple Valley,Washington,53142.0,East,FUR-FU-10004864,Furniture,Furnishings,"Master Caster Door Stop, Gray",19.52,5.0,0.1,3.0814
6577.0,US-2016-166660,2018-06-16,2/8/2016,Second Class,KA-16525,George Bell,Home Office,United States,La Porte,New York,10024.0,Central,FUR-FU-10003724,Furniture,Bookcases,Eldon Radial Chair Mat for Low to Medium Pile Carpets,145.568,6.0,0.2,-34.9176
9866.0,CA-2017-143798,2018-06-17,6/10/2017,Second Class,JK-16120,Neil Ducich,Corporate,United States,Springfield,California,90045.0,West,FUR-CH-10003298,Furniture,Chairs,"Global Stack Chair with Arms, Black",7.88,7.0,0.15,-2.8272
426.0,CA-2015-116484,2018-06-18,6/16/2016,Standard Class,NR-18550,Shaun Chance,Consumer,United States,San Jose,Arizona,43229.0,East,FUR-FU-10003247,Furniture,Chairs,"Bush Andora Bookcase, Maple/Graphite Gray Finish",13.592,5.0,0.2,11.7568
3736.0,US-2014-148838,2018-06-19,10/14/2014,Standard Class,BF-11020,Anna Hberlin,Consumer,United States,Houston,Arizona,90036.0,East,FUR-CH-10000665,Furniture,Furnishings,Acrylic Self-Standing Desk Frames,375.4575,1.0,0.0,72.6408
1989.0,CA-2017-102750,2018-06-20,12/10/2015,Standard Class,KH-16510,Steve Nguyen,Consumer,United States,Detroit,California,85023.0,Central,FUR-CH-10003973,Furniture,Tables,Bestar Classic Bookcase,470.155,5.0,0.2,-41.262
2655.0,CA-2015-141012,2018-06-21,8/27/2017,Second Class,GZ-14470,Sue Ann Reed,Corporate,United States,Los Angeles,Pennsylvania,10024.0,West,FUR-TA-10001095,Furniture,Tables,"Executive Impressions 13"" Clairmont Wall Clock",13.28,1.0,0.0,18.96
3615.0,CA-2017-162565,2018-06-22,8/23/2017,First Class,JE-15610,Parhena Norris,Corporate,United States,Reading,Texas,54703.0,East,FUR-CH-10004997,Furniture,Furnishings,Global Low Back Tilter Chair,572.76,1.0,0.0,27.608
5789.0,US-2017-161935,2018-06-23,5/16/2015,Standard Class,BS-11665,Pauline Webber,Home Office,United States,Philadelphia,Texas,47401.0,Central,FUR-CH-10002602,Furniture,Bookcases,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",14.368,3.0,0.0,13.0548
3157.0,CA-2017-161018,2018-06-24,1/23/2017,Standard Class,LL-16840,Cassandra Brandow,Corporate,United States,Columbia,California,60174.0,East,FUR-CH-10002647,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",86.97,5.0,0.0,-39.637
3180.0,US-2015-138919,2018-06-25,7/19/2017,Standard Class,MD-17350,Lindsay Shagiari,Home Office,United States,New York City,North Carolina,60653.0,West,FUR-TA-10004152,Furniture,Tables,Office Star - Mesh Screen back chair with Vinyl seat,35.92,4.0,0.0,-83.8752
3769.0,CA-2014-156314,2018-06-26,5/4/2015,Standard Class,NS-18640,Steve Carroll,Home Office,United States,New York City,Michigan,10011.0,East,FUR-CH-10000513,Furniture,Furnishings,Hon Olson Stacker Stools,39.98,9.0,0.0,50.9082
7615.0,US-2015-163433,2018-06-27,4/12/2014,Standard Class,HL-15040,Todd Boyes,Home Office,United States,Seattle,California,22204.0,Central,FUR-FU-10001473,Furniture,Bookcases,Global Deluxe Steno Chair,114.9,3.0,0.0,-93.4724
8219.0,CA-2017-169978,2018-06-28,7/16/2015,Standard Class,MM-17920,Michael Granlund,Home Office,United States,Inglewood,Tennessee,77036.0,East,FUR-CH-10000422,Furniture,Tables,Hon 2111 Invitation Series Corner Table,183.92,6.0,0.2,-2.6997
1890.0,CA-2015-167010,2018-06-29,4/22/2015,Standard Class,SH-20635,Bruce Geld,Corporate,United States,Thornton,Indiana,90036.0,East,FUR-FU-10004188,Furniture,Chairs,Hon Every-Day Chair Series Swivel Task Chairs,302.45,3.0,0.2,27.2848
9487.0,CA-2015-168746,2018-06-30,10/2/2016,Standard Class,MD-17350,Michelle Lonsdale,Consumer,United States,New York City,Washington,19601.0,West,FUR-CH-10001797,Furniture,Bookcases,"Situations Contoured Folding Chairs, 4/Set",22.288,4.0,0.0,18.33
1124.0,CA-2014-155887,2018-07-01,9/17/2014,Standard Class,PJ-19015,Todd Sumrall,Consumer,United States,Encinitas,California,11561.0,Central,FUR-FU-10002963,Furniture,Chairs,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,293.199,3.0,0.0,140.396
4419.0,US-2016-147711,2018-07-02,11/2/2014,First Class,JD-16150,Jeremy Lonsdale,Consumer,United States,New York City,Texas,22153.0,West,FUR-FU-10004586,Furniture,Chairs,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,39.98,6.0,0.0,-38.2158
2471.0,US-2016-120929,2018-07-03,4/4/2017,Standard Class,DB-13120,Katrina Willman,Consumer,United States,Seattle,California,48858.0,West,FUR-FU-10004671,Furniture,Furnishings,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",83.92,2.0,0.3,25.1979
1230.0,CA-2016-134334,2018-07-04,12/16/2015,Standard Class,KB-16405,Darrin Sayre,Corporate,United States,San Francisco,New York,92683.0,South,FUR-BO-10002213,Furniture,Furnishings,24-Hour Round Wall Clock,1090.782,7.0,0.2,-3.8864
2817.0,US-2015-130519,2018-07-05,9/6/2016,Standard Class,VG-21790,Dorothy Wardle,Consumer,United States,Columbus,Washington,19134.0,Central,FUR-TA-10004152,Furniture,Chairs,Nu-Dell Float Frame 11 x 14 1/2,87.54,1.0,0.0,609.7157
1847.0,CA-2014-104283,2018-07-06,2/14/2017,Second Class,PH-18790,Stefania Perrino,Corporate,United States,Carrollton,Pennsylvania,19134.0,South,FUR-FU-10001546,Furniture,Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",17.14,4.0,0.2,54.2808
617.0,CA-2014-124702,2018-07-07,7/27/2017,Standard Class,NF-18385,Nora Preis,Corporate,United States,Decatur,Pennsylvania,33710.0,East,FUR-FU-10001196,Furniture,Furnishings,"Situations Contoured Folding Chairs, 4/Set",21.56,2.0,0.6,6.9716
6934.0,CA-2017-150910,2018-07-08,5/28/2015,Standard Class,KL-16555,Karen Bern,Consumer,United States,Taylor,Texas,95336.0,West,FUR-CH-10002335,Furniture,Chairs,Tensor Computer Mounted Lamp,181.764,3.0,0.0,5.798
8455.0,US-2014-150434,2018-07-09,6/23/2017,Standard Class,DH-13675,Trudy Brown,Consumer,United States,Springfield,California,90045.0,West,FUR-FU-10004306,Furniture,Chairs,Chromcraft Round Conference Tables,47.04,3.0,0.2,14.896
2727.0,US-2017-136721,2018-07-10,4/27/2017,Second Class,KH-16330,Scot Wooten,Home Office,United States,Richmond,California,60623.0,West,FUR-FU-10003806,Furniture,Chairs,Flat Face Poster Frame,532.704,6.0,0.2,10.164
37.0,CA-2014-114251,2018-07-11,12/4/2016,Second Class,MT-18070,Troy Blackwell,Consumer,United States,El Paso,Illinois,83301.0,East,FUR-FU-10003535,Furniture,Furnishings,"Metal Folding Chairs, Beige, 4/Carton",1007.232,3.0,0.2,-12.8256
3625.0,CA-2014-124723,2018-07-12,9/22/2017,First Class,MP-18175,Christopher Martinez,Consumer,United States,New York City,Texas,20707.0,Central,FUR-BO-10004357,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Smoke",41.96,2.0,0.3,24.1568
7681.0,CA-2017-114552,2018-07-13,3/16/2016,Standard Class,VS-21820,Helen Wasserman,Corporate,United States,Franklin,California,19134.0,South,FUR-FU-10004090,Furniture,Chairs,Safco Contoured Stacking Chairs,512.19,3.0,0.0,-6.8634
8272.0,CA-2014-103086,2018-07-14,12/1/2017,Same Day,EC-14050,Tamara Manning,Consumer,United States,New York City,California,10011.0,West,FUR-FU-10000747,Furniture,Chairs,Howard Miller Distant Time Traveler Alarm Clock,478.48,3.0,0.3,9.9652
2853.0,CA-2017-102925,2018-07-15,11/20/2014,Second Class,RC-19825,Clytie Kelty,Home Office,United States,Lakewood,New Hampshire,10009.0,West,FUR-CH-10001270,Furniture,Furnishings,Eldon Executive Woodline II Cherry Finish Desk Accessories,242.352,1.0,0.3,12.096
6812.0,CA-2017-160122,2018-07-16,10/17/2015,Standard Class,KH-16510,Lena Creighton,Home Office,United States,Columbus,New York,79109.0,Central,FUR-FU-10000397,Furniture,Furnishings,Eldon Wave Desk Accessories,350.98,6.0,0.6,-28.224
6537.0,US-2017-152380,2018-07-17,6/25/2015,Second Class,PO-18865,Denise Monton,Corporate,United States,Chicago,Texas,19013.0,East,FUR-FU-10000820,Furniture,Tables,Balt Split Level Computer Training Table,191.968,2.0,0.2,-45.3492
4247.0,CA-2015-125185,2018-07-18,5/7/2017,Same Day,EH-13945,Toby Gnade,Corporate,United States,New York City,Virginia,97405.0,West,FUR-CH-10000553,Furniture,Chairs,O'Sullivan Living Dimensions 5-Shelf Bookcases,291.136,3.0,0.5,14.5236
3828.0,CA-2016-169838,2018-07-19,11/16/2014,Standard Class,AH-10120,John Castell,Corporate,United States,Dubuque,California,53209.0,West,FUR-FU-10000758,Furniture,Furnishings,Hon Valutask Swivel Chairs,313.176,2.0,0.0,5.1816
97.0,US-2017-130687,2018-07-20,11/20/2017,Second Class,AY-10555,Chris Cortes,Home Office,United States,Carol Stream,Massachusetts,2038.0,South,FUR-BO-10001798,Furniture,Tables,"Executive Impressions 13"" Clairmont Wall Clock",344.94,6.0,0.3,5.5341
1012.0,CA-2015-149097,2018-07-21,9/13/2014,First Class,VS-21820,Christine Abelman,Corporate,United States,New York City,North Carolina,8701.0,Central,FUR-BO-10004015,Furniture,Chairs,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",6.28,2.0,0.0,6.3936
7825.0,CA-2017-105669,2018-07-22,7/28/2015,Standard Class,SP-20620,Steve Carroll,Corporate,United States,Los Angeles,Michigan,90045.0,East,FUR-CH-10003774,Furniture,Furnishings,"Master Big Foot Doorstop, Beige",71.992,2.0,0.4,37.9962
805.0,US-2015-163433,2018-07-23,6/21/2017,Second Class,MA-17560,Adam Shillingsburg,Consumer,United States,San Francisco,Pennsylvania,92704.0,West,FUR-TA-10001039,Furniture,Furnishings,O'Sullivan 5-Shelf Heavy-Duty Bookcases,1228.465,2.0,0.2,35.6796
8298.0,CA-2014-110219,2018-07-24,8/31/2016,Same Day,LP-17080,Aaron Smayling,Consumer,United States,Los Angeles,California,31907.0,Central,FUR-FU-10004091,Furniture,Furnishings,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",62.72,7.0,0.0,-140.196
6566.0,US-2014-138247,2018-07-25,10/22/2017,First Class,AF-10870,Mike Pelletier,Home Office,United States,Marietta,North Carolina,61761.0,Central,FUR-BO-10001601,Furniture,Furnishings,Bretford Rectangular Conference Table Tops,209.979,3.0,0.5,27.3582
8251.0,CA-2016-124590,2018-07-26,12/4/2017,Standard Class,NS-18640,Chris Cortes,Corporate,United States,New York City,Virginia,89031.0,West,FUR-FU-10003724,Furniture,Furnishings,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",8.624,2.0,0.3,35.0784
5159.0,CA-2017-120376,2018-07-27,5/31/2015,Standard Class,BS-11755,Pauline Webber,Corporate,United States,Colorado Springs,Colorado,84604.0,Central,FUR-FU-10001095,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,19.92,6.0,0.2,2.7944
4224.0,CA-2014-122217,2018-07-28,5/17/2017,First Class,BS-11755,Seth Vernon,Corporate,United States,Los Angeles,New York,90032.0,Central,FUR-CH-10004086,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,39.98,3.0,0.0,45.555
8932.0,CA-2014-122931,2018-07-29,11/26/2016,Second Class,DR-12940,Jennifer Halladay,Consumer,United States,New York City,Arizona,98006.0,Central,FUR-TA-10002356,Furniture,Furnishings,HON 5400 Series Task Chairs for Big and Tall,90.882,4.0,0.5,-95.2476
239.0,CA-2017-102379,2018-07-30,12/21/2017,Second Class,SC-20380,Erin Ashbrook,Home Office,United States,Eau Claire,Colorado,19134.0,Central,FUR-FU-10001602,Furniture,Furnishings,"Global Value Mid-Back Manager's Chair, Gray",72.588,3.0,0.0,75.6548
552.0,CA-2015-137750,2018-07-31,3/21/2016,Standard Class,PS-18970,Eva Jacobs,Corporate,United States,Hattiesburg,Nevada,28314.0,East,FUR-TA-10003238,Furniture,Chairs,"Stacking Tray, Side-Loading, Legal, Smoke",190.848,13.0,0.0,-54.5958
2732.0,CA-2017-112753,2018-08-01,8/16/2014,Second Class,MA-17560,Joel Eaton,Corporate,United States,Inglewood,California,10009.0,South,FUR-CH-10002335,Furniture,Furnishings,Hon Comfortask Task/Swivel Chairs,4.95,6.0,0.3,-5.8248
7687.0,US-2017-110149,2018-08-02,12/3/2016,Standard Class,JO-15145,Kelly Andreada,Consumer,United States,Jacksonville,Kentucky,90049.0,South,FUR-TA-10003748,Furniture,Furnishings,O'Sullivan Living Dimensions 3-Shelf Bookcases,11.648,1.0,0.3,28.1372
7909.0,CA-2016-123050,2018-08-03,10/20/2014,Second Class,GM-14455,Patrick O'Brill,Home Office,United States,Houston,Illinois,10011.0,West,FUR-TA-10000198,Furniture,Furnishings,Hon 94000 Series Round Tables,1421.664,2.0,0.0,-264.215
9566.0,US-2014-138758,2018-08-04,8/8/2015,First Class,BS-11755,Joe Kamberova,Home Office,United States,Tucson,Connecticut,10035.0,West,FUR-FU-10000397,Furniture,Chairs,Staple-based wall hangings,561.584,5.0,0.0,71.2296
7335.0,CA-2017-127096,2018-08-05,11/19/2015,Standard Class,RW-19540,Fred Chung,Corporate,United States,Seattle,Ohio,90045.0,East,FUR-CH-10000988,Furniture,Tables,"Eldon 200 Class Desk Accessories, Black",396.92,3.0,0.2,-24.843
2592.0,CA-2016-137043,2018-08-06,9/22/2016,Standard Class,PR-18880,Julie Prescott,Consumer,United States,New York City,California,54302.0,Central,FUR-FU-10001940,Furniture,Chairs,Hon 2111 Invitation Series Straight Table,8.36,4.0,0.3,1.7136
2899.0,CA-2017-157987,2018-08-07,11/27/2017,Standard Class,DN-13690,Linda Cazamias,Consumer,United States,Gulfport,Florida,90008.0,South,FUR-CH-10000309,Furniture,Furnishings,Global Chrome Stack Chair,14.224,1.0,0.0,11.8728
6408.0,CA-2017-152583,2018-08-08,10/14/2017,Second Class,LA-16780,Troy Staebel,Consumer,United States,Los Angeles,New York,13440.0,East,FUR-TA-10001539,Furniture,Chairs,Bevis Steel Folding Chairs,113.888,5.0,0.0,-4.04
8932.0,CA-2014-120474,2018-08-09,11/15/2015,Standard Class,SL-20155,Jeremy Lonsdale,Corporate,United States,Philadelphia,Colorado,94109.0,West,FUR-CH-10000665,Furniture,Tables,"Safco Chair Connectors, 6/Carton",19.52,3.0,0.0,-8.098
991.0,CA-2016-148684,2018-08-10,12/9/2017,Standard Class,DB-13120,Mick Hernandez,Corporate,United States,Clarksville,Washington,48227.0,West,FUR-FU-10001473,Furniture,Tables,Hon 4070 Series Pagoda Round Back Stacking Chairs,4.16,4.0,0.0,15.147
1743.0,CA-2016-144939,2018-08-11,8/6/2015,Second Class,AG-10900,Ricardo Sperren,Consumer,United States,Fayetteville,California,33614.0,Central,FUR-FU-10004712,Furniture,Furnishings,O'Sullivan Plantations 2-Door Library in Landvery Oak,204.6,3.0,0.3,10.374
7912.0,US-2017-152380,2018-08-12,12/21/2017,Standard Class,DA-13450,Lindsay Castell,Corporate,United States,Charlotte,Illinois,3060.0,South,FUR-TA-10002356,Furniture,Bookcases,3M Polarizing Light Filter Sleeves,10.02,3.0,0.0,29.0136
8392.0,CA-2017-129462,2018-08-13,12/14/2016,Standard Class,EB-13705,Eugene Barchas,Corporate,United States,Lakeland,Rhode Island,33065.0,East,FUR-FU-10002885,Furniture,Chairs,Staple-based wall hangings,69.008,3.0,0.0,-70.49
9965.0,CA-2015-104346,2018-08-14,10/11/2017,Standard Class,TT-21460,Philisse Overcash,Corporate,United States,Los Angeles,Connecticut,10011.0,East,FUR-FU-10000794,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,418.296,2.0,0.15,9.6832
849.0,CA-2016-157245,2018-08-15,10/20/2017,Second Class,LW-17215,Ann Steele,Consumer,United States,Orem,Texas,37130.0,West,FUR-CH-10001394,Furniture,Chairs,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,18.624,3.0,0.5,75.686
4248.0,CA-2016-101161,2018-08-16,11/23/2016,Standard Class,SC-20770,Victoria Pisteka,Consumer,United States,Encinitas,Texas,60035.0,East,FUR-FU-10002445,Furniture,Chairs,DAX Wood Document Frame.,215.65,4.0,0.2,41.0388
6804.0,US-2014-152030,2018-08-17,6/22/2014,Standard Class,RB-19465,Jay Fein,Consumer,United States,Long Beach,North Carolina,77070.0,East,FUR-BO-10004409,Furniture,Furnishings,Aluminum Document Frame,15.232,3.0,0.2,700.98
6710.0,CA-2015-125934,2018-08-18,5/14/2016,Standard Class,PS-19045,Zuschuss Carroll,Corporate,United States,Dallas,California,73505.0,East,FUR-FU-10004671,Furniture,Tables,Sauder Barrister Bookcases,457.568,2.0,0.15,0.0
6166.0,CA-2014-104269,2018-08-19,11/16/2014,Standard Class,TT-21460,Justin Deggeller,Consumer,United States,Seattle,California,85023.0,East,FUR-FU-10003394,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock with Quartz Movement",241.568,5.0,0.2,93.2232
3116.0,CA-2017-121300,2018-08-20,12/6/2016,Standard Class,TS-21370,Anna Hberlin,Corporate,United States,Seattle,California,60653.0,East,FUR-CH-10003061,Furniture,Furnishings,"Global Airflow Leather Mesh Back Chair, Black",7.996,9.0,0.0,14.9292
7044.0,CA-2016-143749,2018-08-21,9/19/2014,Standard Class,AW-10840,Suzanne McNair,Consumer,United States,Chicago,New York,32137.0,West,FUR-FU-10001487,Furniture,Tables,"Global Fabric Manager's Chair, Dark Gray",917.9235,1.0,0.0,-13.3176
8072.0,CA-2017-135069,2018-08-22,12/15/2017,Standard Class,JG-15310,Seth Vernon,Home Office,United States,Jacksonville,North Carolina,22153.0,West,FUR-FU-10000206,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,120.712,6.0,0.2,20.7808
1886.0,CA-2017-100013,2018-08-23,12/6/2017,Standard Class,LW-16990,Robert Dilbeck,Consumer,United States,Houston,California,83704.0,East,FUR-FU-10000308,Furniture,Bookcases,"Executive Impressions 10"" Spectator Wall Clock",60.89,5.0,0.2,16.5531
4552.0,CA-2015-159786,2018-08-24,4/23/2017,Standard Class,AG-10675,Adam Hart,Consumer,United States,New York City,Delaware,98031.0,South,FUR-TA-10004086,Furniture,Furnishings,"Bevis Oval Conference Table, Walnut",347.802,5.0,0.2,2.7944
2201.0,CA-2014-127446,2018-08-25,6/2/2015,First Class,BG-11695,Michael Granlund,Corporate,United States,San Diego,Florida,46060.0,West,FUR-FU-10004864,Furniture,Chairs,"Howard Miller 16"" Diameter Gallery Wall Clock",277.5,3.0,0.1,12.8568
8432.0,US-2015-138093,2018-08-26,7/9/2016,Standard Class,SC-20050,Lindsay Williams,Corporate,United States,Everett,California,11572.0,East,FUR-CH-10000553,Furniture,Tables,Hon Comfortask Task/Swivel Chairs,2036.86,2.0,0.0,-8.5794
7358.0,CA-2016-145177,2018-08-27,12/8/2016,Standard Class,MS-17830,Denise Monton,Consumer,United States,Rochester,Nevada,92345.0,East,FUR-CH-10001394,Furniture,Chairs,"Eldon Image Series Desk Accessories, Ebony",8.01,2.0,0.2,-182.637
464.0,US-2014-155502,2018-08-28,9/15/2015,Standard Class,BT-11485,Jessica Myrick,Consumer,United States,Jacksonville,Rhode Island,43302.0,East,FUR-CH-10000988,Furniture,Chairs,Longer-Life Soft White Bulbs,171.288,2.0,0.2,114.6285
1681.0,US-2014-141215,2018-08-29,4/14/2016,Same Day,JS-15880,Mark Cousins,Consumer,United States,Gladstone,Massachusetts,78207.0,East,FUR-BO-10000362,Furniture,Furnishings,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,528.43,2.0,0.2,266.4522
4185.0,CA-2014-155796,2018-08-30,6/23/2017,Standard Class,KM-16720,Dan Reichenbach,Home Office,United States,Jacksonville,California,28027.0,West,FUR-TA-10004154,Furniture,Furnishings,"Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors",25.16,6.0,0.0,26.649
5306.0,CA-2014-102295,2018-08-31,10/24/2015,First Class,LT-17110,Ed Braxton,Corporate,United States,Marion,New York,48640.0,West,FUR-FU-10003708,Furniture,Chairs,"Executive Impressions 14"" Contract Wall Clock with Quartz Movement",207.76,3.0,0.0,46.8996
